seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
JS_LYG_contig_9619961	5282	No terminal repeats	NA	5	11	0.9816	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
SD_QD_contig_6704927||full	7896	No terminal repeats	NA	9	11	0.9816	NA	2	11.7649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_13315874	5297	No terminal repeats	NA	13	11	0.9816	NA	1	20.3305	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_19517364	16031	No terminal repeats	NA	21	11	0.9816	NA	4	21.4755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
ZJ_WZ_contig_5804176	7557	No terminal repeats	NA	10	11	0.9816	NA	2	14.9047	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
GD_ZH_contig_5397938	5765	No terminal repeats	NA	9	11	0.9816	NA	2	9.4845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_1517932	24952	No terminal repeats	NA	29	11	0.9816	NA	5	20.2701	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_8692266	6701	No terminal repeats	NA	6	11	0.9816	NA	1	8.0754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_11124180||full	5545	No terminal repeats	NA	4	11	0.9816	NA	1	6.8684	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
JS_LYG_contig_4892490	6453	No terminal repeats	NA	10	11	0.9816	NA	2	11.3324	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_4772835	11431	No terminal repeats	NA	14	11	0.9816	NA	2	18.8921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_26771710	9658	No terminal repeats	NA	13	11	0.9816	NA	0	16.5823	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_6594977	5767	No terminal repeats	NA	7	11	0.9816	NA	0	9.6968	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_6802555	11598	No terminal repeats	NA	11	11	0.9816	NA	4	10.7346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_7267284	5151	No terminal repeats	NA	5	11	0.9816	NA	1	5.1503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_8919456	13013	No terminal repeats	NA	14	11	0.9816	NA	7	14.5297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_2248363	5907	No terminal repeats	NA	12	11	0.9816	NA	0	19.9673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_33024031	6329	No terminal repeats	NA	6	11	0.9816	NA	1	8.4458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_21040705||full	5238	No terminal repeats	NA	11	11	0.9816	NA	0	15.5842	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_26113443	6076	No terminal repeats	NA	9	11	0.9816	NA	2	12.8070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_10149942	5719	No terminal repeats	NA	6	11	0.9816	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
GD_ST_contig_14336517	5144	No terminal repeats	NA	11	11	0.9816	NA	1	11.6144	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_22364406	10967	No terminal repeats	NA	16	11	0.9816	NA	8	16.0318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_3066124	5923	No terminal repeats	NA	8	11	0.9816	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_1219908	10445	No terminal repeats	NA	12	11	0.9816	NA	0	15.4556	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_8062442	5001	No terminal repeats	NA	6	11	0.9816	NA	1	6.4992	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_13841856	7822	No terminal repeats	NA	14	11	0.9816	NA	0	18.6355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_16170747||full_1	12742	No terminal repeats	NA	23	11	0.9816	NA	1	27.2252	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_11018897	5144	No terminal repeats	NA	11	11	0.9816	NA	1	8.1654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_20239374	9489	No terminal repeats	NA	6	11	0.9816	NA	1	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
ZJ_WZ_contig_10632558	7797	No terminal repeats	NA	6	11	0.9816	NA	0	10.3068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_6061644	7197	No terminal repeats	NA	9	11	0.9816	NA	0	9.8215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_22691139	12640	No terminal repeats	NA	13	11	0.9816	NA	2	18.4937	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_12625626	22819	No terminal repeats	NA	25	11	0.9816	NA	8	34.0331	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_14699248	22057	No terminal repeats	NA	18	11	0.9816	NA	1	29.0218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_29489299	6800	No terminal repeats	NA	11	11	0.9816	NA	1	8.5531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
ZJ_WZ_contig_5555513	15424	No terminal repeats	NA	20	11	0.9816	NA	2	15.1858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_19790101	5623	No terminal repeats	NA	9	11	0.9816	NA	0	9.3591	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_9971881	8980	No terminal repeats	NA	7	11	0.9816	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae
SD_QD_contig_28493522	5159	No terminal repeats	NA	7	11	0.9816	NA	0	8.5585	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Herpesviridae
JS_LYG_contig_22019114	5062	No terminal repeats	NA	6	11	0.9816	NA	0	10.2724	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_27139531	6223	No terminal repeats	NA	9	11	0.9816	NA	0	9.2461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_25249170	6723	No terminal repeats	NA	12	11	0.9816	NA	3	9.8771	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_5157952	8521	No terminal repeats	NA	10	11	0.9816	NA	1	14.7853	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_14315149	45304	DTR	NA	72	11	0.9816	NA	14	78.4421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_22530173	6398	No terminal repeats	NA	13	11	0.9816	NA	2	15.0054	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
HN_SY_contig_32027292	11046	No terminal repeats	NA	21	11	0.9816	NA	1	12.4972	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
FJ_XM_contig_17280615	13640	No terminal repeats	NA	17	11	0.9816	NA	1	15.5941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_11926720	29064	No terminal repeats	NA	28	11	0.9816	NA	7	35.3760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_6289839	6493	No terminal repeats	NA	5	15	0.9816	NA	1	7.7168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_25629038	5100	No terminal repeats	NA	10	11	0.9816	NA	0	16.4424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_2663441	9098	No terminal repeats	NA	8	11	0.9816	NA	0	11.3637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_7356011	5781	No terminal repeats	NA	5	11	0.9816	NA	0	7.9764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_16906492	9397	No terminal repeats	NA	9	11	0.9816	NA	2	13.0938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_22806252	21095	DTR	NA	28	11	0.9816	NA	3	34.4338	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_9710494	7983	No terminal repeats	NA	6	11	0.9816	NA	0	9.8802	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_20014639	11358	No terminal repeats	NA	13	11	0.9816	NA	3	12.6877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_5590475	5020	No terminal repeats	NA	8	11	0.9816	NA	0	6.6060	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_7876398	6062	No terminal repeats	NA	8	11	0.9816	NA	0	8.5892	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_8258413||full	6430	No terminal repeats	NA	9	11	0.9816	NA	1	7.9614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_7202356	62034	No terminal repeats	NA	71	11	0.9816	NA	3	42.1276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_7306570	6890	No terminal repeats	NA	11	11	0.9816	NA	3	15.3380	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_27173214	7854	No terminal repeats	NA	12	11	0.9816	NA	2	14.2040	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_14870506||full	6344	No terminal repeats	NA	5	11	0.9816	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_22199039	31487	No terminal repeats	NA	22	11	0.9816	NA	3	19.9108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_12813034	12340	No terminal repeats	NA	17	11	0.9816	NA	0	19.6025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_6038384	20937	No terminal repeats	NA	27	11	0.9816	NA	4	36.4152	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_4284445	5965	No terminal repeats	NA	7	11	0.9816	NA	4	8.3739	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_1817802	5647	No terminal repeats	NA	10	11	0.9816	NA	1	11.8009	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_9052553	5935	No terminal repeats	NA	10	11	0.9815	NA	1	6.6113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_11868093	10090	No terminal repeats	NA	7	11	0.9815	NA	3	6.8690	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_6013656||full	14291	No terminal repeats	NA	19	11	0.9815	NA	4	23.7256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_9549416	7217	No terminal repeats	NA	7	11	0.9815	NA	0	11.2635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_3402620	8001	No terminal repeats	NA	8	11	0.9815	NA	0	11.5375	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
ZJ_WZ_contig_9396895	5046	No terminal repeats	NA	10	11	0.9815	NA	0	11.5844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_716603||full	5377	No terminal repeats	NA	17	11	0.9815	NA	1	25.1387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_21965108||full	5713	No terminal repeats	NA	6	11	0.9815	NA	0	6.7532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_9817843	6538	No terminal repeats	NA	4	11	0.9815	NA	0	6.5170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_12998487	8593	No terminal repeats	NA	8	11	0.9815	NA	0	8.0877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_18849276	25475	No terminal repeats	NA	32	11	0.9815	NA	8	50.7695	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_2051557	5766	No terminal repeats	NA	6	11	0.9815	NA	1	6.4370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_3010970	12268	No terminal repeats	NA	16	11	0.9815	NA	2	23.4235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_13415827	5079	No terminal repeats	NA	5	11	0.9815	NA	1	6.8281	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_27298351||full	42892	No terminal repeats	NA	57	11	0.9815	NA	5	64.2443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_405662	7719	No terminal repeats	NA	12	11	0.9815	NA	4	13.4294	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_7816229	8108	No terminal repeats	NA	8	11	0.9815	NA	3	10.6151	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_20341420	5878	No terminal repeats	NA	6	11	0.9815	NA	1	9.8304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_10600371	8112	No terminal repeats	NA	15	11	0.9815	NA	2	10.4339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_11298731	43673	DTR	NA	54	11	0.9815	NA	8	62.6276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_16160113	8360	No terminal repeats	NA	18	11	0.9815	NA	2	12.3546	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_26020807	10821	No terminal repeats	NA	14	11	0.9815	NA	5	9.0603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_7326365	5449	No terminal repeats	NA	7	11	0.9815	NA	0	8.5865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_25797400	5014	No terminal repeats	NA	9	11	0.9815	NA	1	8.5792	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_20174215	6206	No terminal repeats	NA	8	11	0.9815	NA	2	12.9812	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_2086912	8687	No terminal repeats	NA	8	11	0.9815	NA	1	13.1079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_12332255	6191	No terminal repeats	NA	8	11	0.9815	NA	3	9.3353	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_25300929	5752	No terminal repeats	NA	9	11	0.9815	NA	0	11.3363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_4759882	6027	No terminal repeats	NA	10	11	0.9815	NA	1	8.0874	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_7524929	9928	No terminal repeats	NA	7	11	0.9815	NA	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_24139200	17063	No terminal repeats	NA	21	11	0.9815	NA	9	21.6157	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_3347062	19061	No terminal repeats	NA	25	11	0.9815	NA	3	24.0310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_13593580||full	7646	No terminal repeats	NA	8	11	0.9815	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_23268694	7329	No terminal repeats	NA	8	11	0.9815	NA	1	9.7328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_21514562	9747	No terminal repeats	NA	6	11	0.9815	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_14377699	6987	No terminal repeats	NA	9	11	0.9815	NA	0	7.6997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
ZJ_NB_contig_8273958	21675	No terminal repeats	NA	28	11	0.9815	NA	2	33.3917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_5563948	7830	No terminal repeats	NA	9	11	0.9815	NA	5	14.9576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_16777167||full	8749	No terminal repeats	NA	4	11	0.9815	NA	1	6.4025	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_27376907	8777	No terminal repeats	NA	16	11	0.9815	NA	2	22.2785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
JS_YC_contig_9029986	5396	No terminal repeats	NA	9	11	0.9815	NA	1	11.9986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_26476646	8841	No terminal repeats	NA	11	11	0.9815	NA	2	11.9335	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
ZJ_WZ_contig_21218127	6917	No terminal repeats	NA	16	11	0.9815	NA	2	13.5016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_9990656	6276	No terminal repeats	NA	8	11	0.9815	NA	0	8.9088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_4877139	17711	No terminal repeats	NA	31	11	0.9815	NA	2	24.2342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_14203576	7169	No terminal repeats	NA	22	11	0.9815	NA	0	18.5705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_7404404||full	6809	No terminal repeats	NA	7	11	0.9815	NA	1	7.6828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_23246580	25996	No terminal repeats	NA	24	11	0.9815	NA	4	32.2487	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_5711987	7940	No terminal repeats	NA	14	11	0.9815	NA	0	14.0306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_9365836	7975	No terminal repeats	NA	5	11	0.9815	NA	0	5.1460	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
ZJ_WZ_contig_14393153	6373	No terminal repeats	NA	5	11	0.9815	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_9379495	8866	No terminal repeats	NA	12	11	0.9815	NA	3	14.3075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_21519002	24340	No terminal repeats	NA	36	11	0.9815	NA	7	32.0628	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
SD_QD_contig_11059971	7194	No terminal repeats	NA	9	11	0.9815	NA	2	9.7486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_5874549	5812	No terminal repeats	NA	7	11	0.9815	NA	1	7.0783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_14834958	11910	No terminal repeats	NA	7	11	0.9815	NA	1	6.3295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_26443598||full	8104	No terminal repeats	NA	17	11	0.9815	NA	1	25.3718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_14173594	6776	No terminal repeats	NA	6	11	0.9815	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
ZJ_WZ_contig_1435576	8354	No terminal repeats	NA	7	11	0.9815	NA	0	11.5999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_20612778	10420	No terminal repeats	NA	18	11	0.9815	NA	6	11.5670	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_9278407	5407	No terminal repeats	NA	7	11	0.9815	NA	1	10.2561	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_14813772	5190	No terminal repeats	NA	6	11	0.9815	NA	1	6.1393	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_8753014	8478	No terminal repeats	NA	16	11	0.9815	NA	3	22.9142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_29603040	7095	No terminal repeats	NA	8	11	0.9815	NA	2	7.8827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_23243838	9846	No terminal repeats	NA	22	11	0.9815	NA	0	16.9372	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
LN_DD_contig_5881617_1	3875	No terminal repeats	NA	5	11	0.9815	NA	0	6.5820	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_24929410	5716	No terminal repeats	NA	12	11	0.9815	NA	1	10.9421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_11172512	7205	No terminal repeats	NA	14	11	0.9815	NA	0	8.1100	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_18578622	7000	No terminal repeats	NA	13	11	0.9815	NA	2	11.1876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
ZJ_NB_contig_7043785	24067	No terminal repeats	NA	34	11	0.9815	NA	2	33.2435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_23219942	14295	No terminal repeats	NA	11	11	0.9815	NA	1	18.9011	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
ZJ_WZ_contig_20164112	10870	No terminal repeats	NA	10	11	0.9815	NA	2	7.9330	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_16268044	35307	No terminal repeats	NA	34	11	0.9815	NA	8	21.9156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_20215758	9841	No terminal repeats	NA	15	11	0.9815	NA	2	23.5216	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_15065169	5291	No terminal repeats	NA	7	11	0.9815	NA	0	4.7394	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_6614082	8388	No terminal repeats	NA	12	11	0.9815	NA	2	8.3203	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_1348517	9520	No terminal repeats	NA	6	11	0.9815	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
ZJ_WZ_contig_12042860	11199	No terminal repeats	NA	13	11	0.9815	NA	4	20.4056	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_4065564||full_1	10481	No terminal repeats	NA	9	11	0.9815	NA	1	11.1408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_1172214	6452	No terminal repeats	NA	10	11	0.9815	NA	2	11.2659	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_6070052	11343	No terminal repeats	NA	16	11	0.9815	NA	8	17.2626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_25703608	7820	No terminal repeats	NA	7	11	0.9815	NA	2	9.0746	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_15596413	6723	No terminal repeats	NA	12	11	0.9815	NA	0	8.5885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_5042420	5672	No terminal repeats	NA	7	11	0.9815	NA	0	9.3042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_19332630	13972	No terminal repeats	NA	24	11	0.9815	NA	1	26.6521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
FJ_XM_contig_27716691	8338	No terminal repeats	NA	17	11	0.9815	NA	0	12.3626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_24573725	5825	No terminal repeats	NA	7	11	0.9815	NA	2	8.2446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_21064835	21655	No terminal repeats	NA	13	11	0.9815	NA	0	9.8188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_10922251	5643	No terminal repeats	NA	6	11	0.9815	NA	1	6.2439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae
ZJ_NB_contig_18687468	16906	No terminal repeats	NA	16	11	0.9815	NA	0	20.3273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
