	BH2_FDSW220017122-1r	BH4_FDSW220017124-1r	BH6_FDSW220017126-1r	BH8_FDSW220017128-1r	BH10_FDSW220017130-1r	BH12_FDSW220017132-1r	BH14_FDSW220017134-1r	BH15_FDSW220017135-1r	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	DY2_FDME210438600-1b	DY3_FDME210438601-1r	DY6_FDME210438604-1r	DY7_FDME210438605-1r	DY10_FDME210438608-1r	DY11_FDME210438609-1r	DY13_FDME210438611-1b	DY15_FDME210438613-1r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	LYG5_FDME210455386-1r	LYG6_FDME210455387-1r	LYG7_FDME210455388-1r	LYG11_FDME210455392-2r	LYG13_FDME210455394-1a	LYG15_FDME210455396-1a	NB1_FDME210455352-1r	NB2_FDME210455353-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB7_FDME210455358-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	NB15_FDME210455366-1r	SY1_FDME210455397-2a	SY3_FDME210455399-2a	SY7_FDME210455403-2a	SY9_FDME210455405-2a	SY11_FDME210455407-1r	SY12_FDME210455408-1r	SY13_FDME210455409-2a	SY15_FDME210455411-2a	ST1_FDME220007465-1r	ST3_L1	ST7_FDME220007471-1r	ST9_L1	ST10_L1	ST12_L1	ST13_L1	ST15_L1	WZ1_L1	WZ3_L1	WZ5_L1	WZ7_FDME210455463-1r	WZ10_L1	WZ11_L1	WZ14_L1	WZ15_FDME210455471-1r	XM2_FDME220007436-1r	XM4_FDME220007438-1r	XM6_FDME220007440-1r	XM8_FDME220007442-1r	XM10_FDME220007444-1r	XM12_FDME220007446-1r	XM14_FDME220007448-1r	XM15_FDME220007449-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	ZH1_FDSW220008784-1r	ZH3_FDSW220008786-1r	ZH5_FDSW220008788-1r	ZH7_FDSW220008790-1r	ZH9_FDSW220008792-2r	ZH11_FDSW220008794-2r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
GD_ZH_contig_19323536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.866101909	18.34401225	5.860459844	17.65359958	19.68173805	16.51724819	17.46892905	12.93277541	0	0	0	0	0	0	0	0
GD_ZH_contig_19334149||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.379882712	1.612858258	0.699148792	2.627275173	2.904970684	1.550306803	1.89267974	2.080964195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.963065969	6.89991508	7.540676879	5.027208104	8.455092921	6.968951128	11.95411453	8.175858587	0	0	0	0	0	0	0	0
GD_ZH_contig_19470049||full	0.761546162	0.976111241	1.004464337	0.348839478	1.879263769	0.065418694	2.725939489	2.541171504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.470515146	6.182472663	9.776703525	10.53248428	14.6815	7.032986476	8.548819099	8.820050642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.40731217	8.777134425	14.13526965	6.488403465	7.229677107	9.131022385	7.647286918	7.790405087	0	0	0	0	0	0	0	0
GD_ZH_contig_1953910||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.079313762	0.212160996	0	0.577470243	0	0.154853477	0.73581054	0.04640662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520947196	11.23243483	2.258966499	9.704426281	12.39558978	6.55525108	7.229699396	9.294786859	0	0	0	0	0	0	0	0
GD_ZH_contig_19622688||full_1	0	0	0	0	0.466546785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077481737	0	0	0	0.135143181	0	0.991284252	1.212735566	1.472296163	0.065419351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189771956	0	0	0	0	0	0	0	0	0	0.207599029	0	0	0	0	2.991862735	5.389153036	4.484476965	0.77133258	3.802266061	2.228823163	5.642841303	2.326878457	14.96577392	24.48249427	12.00025967	36.05888018	30.62488526	30.20016232	30.23725963	29.26664383	0	0	0	0	0	0	0	0
GD_ZH_contig_19634313||full	0	0	0	0	0	0	0	0	0.811901486	0.922262916	0.928848023	1.347867546	0.403641133	0.992757334	0.125248908	0.70868276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459108416	0.241988771	0.870337256	0.105105945	1.223379854	0.855552213	1.196758216	0.85666721	0	0	0	0	0	0	0	0	0	0.226478525	1.292789868	1.417640661	3.657235792	0.03316078	1.098615835	0.467233982	0	0	0	0	0	0	0	0.080130685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.76647944	19.66962141	26.44580386	17.67421038	15.28658989	18.9994863	24.26659293	21.03027449	0	0	0	0	0	0	0	0
GD_ZH_contig_19663313||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176221803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.47547136	6.952912413	7.266656786	3.635629043	5.158859631	7.970799694	9.220146761	5.686050822	0	0	0	0	0	0	0	0
GD_ZH_contig_20036942||full	0	0	0	0	0	0	2.1999233	0.518129275	3.440056898	3.560887206	6.655953031	6.441513436	10.18705393	5.275353206	6.452543973	4.747778689	0	1.498258208	0	0	0	0	0	0	6.080849915	7.299043718	6.498072037	3.876647798	3.443016652	8.393751135	0.335374809	0	1.20847121	0.561254272	0.750846854	3.339898312	1.672915928	0.976130011	0.571744186	0	0	0	0	0	0	0	0	0	12.27961078	8.282486713	4.202595547	10.91335886	10.92370263	3.442589923	4.501600359	6.224076243	1.451640263	2.180431749	1.101166868	2.540325845	1.498132637	2.607012781	3.098415668	0.096198124	17.05181035	9.846830971	11.26369243	8.368174204	13.51652667	7.85120143	10.51231193	10.84877899	0.57167719	1.129746801	0.167784416	0.899060323	0.689255166	2.506695459	1.95073188	0.697182667	3.124776269	4.389431019	5.227431134	9.922908073	6.295924712	4.659499883	6.95157754	6.710339367	1.432803478	0.393416211	0	0	0	0	0.237817253	0.470356326
GD_ZH_contig_20229917||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.10603772	12.87715258	17.70679837	13.51714034	11.71967709	11.05083704	12.69502306	12.42429159	0	0	0	0	0	0	0	0
GD_ZH_contig_20286328||full_1	0	0	0	0	0	0.399260242	0	0	0	0	0.39918495	0	0	0.28156543	0.367137555	0	0	0.499519188	0	0	0	0	0	0	0	0	0.889930748	0	0.373961645	0	0	0	0	0	0.211455512	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3190542	0.837203644	4.074415574	5.341775202	1.266064076	0	0.858571532	1.285659216	0	0	0	0	0	0	0	0	0	0	0	0	0.688536093	1.155198992	1.360021346	0.646063293	0	0	0	0	0	0	0	0	3.362576072	16.54407214	6.335956275	9.865922807	15.37793087	11.93922754	9.263989906	8.72682581	0	0	0.986148218	0	0	0.827403331	0.113811804	0
GD_ZH_contig_20370314||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063537208	0	0	0	0.095310734	0.005044987	0.239678282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.501946107	6.515251187	12.3338567	7.102796685	8.79332214	6.311141505	10.67974096	5.714488787	0	0	0	0	0	0	0	0
GD_ZH_contig_20557171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.632447202	14.49066608	5.385595882	6.89197671	11.20664848	8.869352293	9.758196219	11.6294092	0	0	0	0	0	0	0	0
GD_ZH_contig_20684398||full_1	0	0	0	0	0	0	0	0	6.252027965	6.752435999	1.714712734	3.389476887	13.18251597	3.892825966	6.908867777	1.864348975	0	2.090181013	0	0	0	0	0	0	0.266591727	0	0	0	0	0	0.276375994	0	1.985537192	2.061280431	5.793004905	6.569932993	8.82868367	1.394928592	2.481144647	0.814610594	0	0	0	0	0	0	0	0	1.785194267	17.9124152	2.065081157	3.975972181	0	5.070793596	0.189352915	0	0	0.19965026	0	0	0	0	0.153333042	0	0	0	0	0	0	0	0.095288119	0	2.14235288	0	0	2.698364858	2.040663838	0	2.076869626	0.733806933	12.62027332	14.98506251	6.284641444	11.9834123	11.97717879	6.369493541	13.70712815	10.11082359	3.141774664	2.980783492	0	0	0	0.896405854	0	0
GD_ZH_contig_20709471||0_partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.01412431	11.78746252	21.1012408	6.029807782	9.916891938	9.737139851	10.45025402	8.441360607	0	0	0	0	0	0	0	0
GD_ZH_contig_20792704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.31928374	2.792425161	12.39204986	2.825795812	0.558088584	8.954487867	4.550733726	3.047245609	0	0	0	0	0	0	0	0
GD_ZH_contig_21150992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.168362802	3.993674462	2.074458869	8.850343931	8.04962583	9.625331316	14.49705683	9.416986323	0	0	0	0	0	0	0	0
GD_ZH_contig_21213122||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.104285371	4.582077444	5.902713035	4.631387299	5.127180003	3.884447	5.298593218	7.498425002	0	0	0	0	0	0	0	0
GD_ZH_contig_21371962	0	0	0	0	0	0	0	0	1.798290057	2.502789504	7.382305412	3.466143338	5.515340708	3.572065944	3.435228574	9.600243873	0	0	0.477723166	0	0	0	0	0	4.636213751	1.051297849	0.286598394	0.243749878	0.158365092	0	15.89201019	4.96708284	3.842442917	0.290615696	2.23944219	3.354033702	3.136788702	3.555297697	4.79346493	5.180063075	0	0	0	0	0	0.627213612	0	0	3.992610545	0	0	0	0	0	0	0	6.491957871	5.505719742	6.725789092	10.39111508	7.684409039	17.22966885	6.07956614	7.494338818	5.915194729	1.909502679	0.469800753	0.43587025	1.421605982	6.120942977	1.358364425	2.417487303	0	0	0	0	0	0	0.178157724	0	0	14.28674424	0	2.935772566	6.673088489	8.073992211	8.072776478	8.153475813	6.1248302	3.958521882	1.930476756	12.04274313	2.92725438	2.752913209	0.49504875	2.99282905
GD_ZH_contig_21419787||0_partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.361794095	12.62456237	7.264437386	12.6007162	8.891542389	10.62204584	8.20755946	6.585878719	0	0	0	0	0	0	0	0
GD_ZH_contig_21579180||full	0	0	0	0	0	0	0	0.261252727	0	0	0	0	0	0	0	0	0	0.382850399	0	0	0	0	0	0	0	0.14360869	0	0.595624577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.998004012	6.398995216	1.524989863	5.747806037	0.545855633	0.769455696	3.430500172	5.256573297	0	0	0	0	0	0	0	0	0	0	0	0.150392968	0.668195021	0.50129312	0.12657154	0.215211427	0	0	0	0	0	0	0	0	5.890149907	13.11081982	7.237582041	8.556388335	9.108480468	9.179945985	8.661865367	8.241863117	0	0	0	0	0	0	0	0
GD_ZH_contig_22011697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.78439277	0.220007528	0	0	0.183233285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.556716697	16.49226957	3.807460875	11.67566273	12.53541237	7.982965144	7.644847755	7.291270622	0	0	0	0	0	0	0	0
GD_ZH_contig_22128547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230329665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.014801366	14.68227885	4.460595651	9.452814309	11.14164202	9.605690182	10.13393711	15.44093589	0	0	0	0	0	0	0	0
GD_ZH_contig_22220208||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.973656016	2.147452394	13.45335235	2.733118311	4.498120583	4.795164063	7.299345141	4.256417809	0	0	0	0	0	0	0	0
GD_ZH_contig_22237488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.400122661	4.197528328	8.371673577	1.444701938	5.064607702	3.249981494	3.385107093	1.588234827	0	0	0	0	0	0	0	0
GD_ZH_contig_22385049||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.11397289	7.129191793	16.28859999	5.790044519	7.006524338	7.445365133	8.102838049	7.34291733	0	0	0	0	0	0	0	0
GD_ZH_contig_22574803||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.66850849	27.24010114	20.35794466	19.30672346	6.03774431	1.718533843	6.524741878	15.14683776	0	0	0	0	0	0	0	0	4.210678077	5.282893793	7.953098426	6.730035994	9.286389585	5.552839448	3.818005093	6.055985955	0.110478974	0.18091772	0.821338739	0	0	0.719774866	0.634663051	0.272634841	6.5687973	12.65803768	3.048045039	20.23321623	19.27663021	9.945620674	13.31402863	16.68208614	0	0	0	0	0	0	0	0
GD_ZH_contig_22725751||full	0	0	0	0	0	0	0	0	0	0.707931483	0	0.40700029	0.620863899	0.621151359	0.356927533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89565588	0.170406168	2.83013061	1.073514442	1.221226281	1.487724519	1.733484235	0.513281162	4.363764616	16.3736448	6.242594124	12.73848094	12.02269893	12.73843554	12.54364653	19.05331995	0	0	0	0	0	0	0	0
GD_ZH_contig_22751268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.82535332	22.52586961	37.86830279	25.31075228	30.33257447	26.83833672	26.80764396	24.12930138	0	0	0	0	0	0	0	0
GD_ZH_contig_22767799||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.02930455	10.79328561	14.926151	10.9131415	7.348541673	7.197955574	5.786207879	10.39431957	0	0	0	0	0	0	0	0
GD_ZH_contig_22777697||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.020747372	0.041770615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.174991394	29.14756252	9.967459915	6.386370779	0.775018237	0.276090593	2.519869768	5.621760159	0	0	0	0	0	0	0	0	0	0	0	0.124102166	0	0	0	0	1.543342871	2.388918103	1.974336475	1.075771305	0.256063594	0.552585239	0	0	4.317292601	7.282119938	2.843403874	9.168687877	3.894780107	5.044591435	16.32299389	12.77412522	0	0	0	0	0	0	0	0
GD_ZH_contig_22996165||full	0	0	0	0	0	0	0	0	0	0.219343749	0.13727112	0.016199653	0	0.370470565	0.153914076	0.230167099	0	0.24449165	0	0	0	0	0	0	0	0	0.884113827	0.798309775	2.55899553	0	0	0	1.963946817	1.192387238	1.980573072	0	0.782332222	0	0	0	0	0	0	0	0	0	0	0	10.66280311	17.65934757	12.75771906	6.28051757	5.697668963	0	0	1.268167052	0	0	0	0	0.629638785	0	0	0	0.677549975	2.410511727	14.83836449	16.22632077	4.211237168	2.814463245	3.038958381	7.325377523	23.51413296	14.89333548	29.89253227	19.56990597	18.35902809	31.28450507	17.47829547	19.48257216	4.168275923	7.065280713	4.829630134	10.55710689	5.30473847	4.793313418	10.81031671	3.933255589	0.364167333	0	0	0	0	0	0	0.160048592
GD_ZH_contig_23061307	0	0	0	0	0	0	0	0	1.692887079	2.020110424	2.76500509	2.031390009	0.652355393	1.053026152	0.936325395	1.608084975	0	0	0	0	0	0	0	0	3.047144553	0	0.386360704	0.81661703	0.057556426	2.675397202	0.430111692	0	1.227929753	0	2.738545379	2.536174436	1.114412927	11.81431022	3.993160049	13.17418221	0	0	0	0	0	0	0	0	4.323500448	0	0.427316849	0	0	0	0	0	0.240365601	0.658944569	1.195233809	0.028472544	1.624031396	2.125652598	0.237444103	0.673031442	0.215065368	1.307986246	0	0	0	5.190211513	0.038761649	0.392163891	0	0	0	0	0	0	0	0	1.158815872	18.21431355	1.54187171	15.71084111	20.19883264	15.28900059	14.9947804	21.31618153	1.767111429	2.743772827	4.658115983	2.093383576	0.586619614	1.31176857	2.075695217	1.221405435
GD_ZH_contig_23074529||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.4199829	113.4337537	177.2552622	108.4280922	107.8943162	127.4514065	121.4521284	130.3262161	0	0	0	0	0	0	0	0
GD_ZH_contig_23558206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.75314647	37.19045466	54.52781848	32.9727321	38.41464859	39.55143934	41.28829353	34.93593922	0	0	0	0	0	0	0	0
GD_ZH_contig_23775082||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.69192677	0	0	0	0	0	0	0	0	0	0	0.038702618	0.472541492	0	0	0	0	0	0	0	0	0	0	0	2.119492392	2.144951274	7.943755336	1.688136878	0.510019891	1.24056638	2.790271459	0	0	0	0	0	0	0	0	1.708511229	5.341498721	3.090514345	5.354937655	3.610554336	1.641054883	4.08194626	3.485635112	0	0	0	0	0	0	0	0	92.52445801	43.22569097	76.00096158	50.58343167	53.81121717	62.19794073	61.64274934	49.3373158	0	0	0	0	0	0	0	0
GD_ZH_contig_2386572||full	1.732376006	0.48277021	1.709198444	0	0.51491623	1.425589752	0	2.526111593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114132966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004911606	0	0	0	0.590003255	0	0.167667265	0.63549785	1.138315362	3.98834862	2.328365004	0	0.932125752	0.471476836	0	0	0	0	0	0	0	0	0	0.070483537	0	0.247807689	0.422168398	0	0.868920588	0	0	0	0	0	0	0	0	0	5.692666703	4.904993215	7.026694174	4.570555752	5.276837561	3.364432698	4.177462893	3.049274463	0	0	0	0	0	0	0	0
GD_ZH_contig_24044337||full_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.164958773	18.75057314	13.40263239	10.40013848	14.58273364	22.34156773	9.424738395	25.88351995	0	0	0	0	0	0	0	0
GD_ZH_contig_24082210||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.36936839	13.86528285	16.97281249	5.194950214	12.57000389	17.28765922	14.43472044	6.495035329	0	0	0	0	0	0	0	0
GD_ZH_contig_24183099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.13411526	16.65913445	31.94943543	15.78967941	19.25178403	18.0912959	19.06810375	17.33643266	0	0	0	0	0	0	0	0
GD_ZH_contig_2430445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79602357	3.887558974	6.800692937	6.277374331	6.670836125	3.01290043	6.527864847	2.823802505	0	0	0	0	0	0	0	0	0	0.360226613	0	0.403478076	0	0	0	0	0	0	0	0	0	0	0	0	74.01340125	37.95572686	70.08774642	41.64693479	38.04959116	46.41907611	51.86762379	43.63563936	0	0	0	0	0	0	0	0
GD_ZH_contig_24473117	0	0	0	0	0	0	0	0	0.238731858	0	0.259412283	0.310200797	0	0	0	0.477473137	0	0	0	0	0	0	0	0	5.122947473	0.908851697	2.538151909	2.879721459	4.137139733	0.297393412	9.0065658	10.07519173	0.181801304	0.003006261	0.842487188	0.649041389	0.872193744	0.190196298	0	0	0	0	0	0.511580293	0	0	0	0	0.808814371	0.380809988	0.360495715	0	0	0	0	0	2.274558764	0.689032644	10.75450179	0	5.398614153	3.705708321	4.775583317	4.349424801	0.484191038	0.898756821	1.602515785	0.248183228	3.104964303	4.624864814	0.592588002	2.210486705	0	0	0	0	0	0	0	0	0.625289271	12.74177526	0.931458928	10.98307383	18.32080994	6.778148526	11.50799156	12.29070778	0	0	0	0	0	0	0.052095655	0
GD_ZH_contig_2456245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.526070687	11.45162387	5.123068764	6.14127282	12.75968367	11.2690848	9.594813615	8.218141647	0	0	0	0	0	0	0	0
GD_ZH_contig_24720445	0	0	0	0	0	0	0	0	0	0	0	0	0.088270483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092842772	0	1.094496634	0	0	0	0.777871181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.313444277	9.347897952	5.626069381	8.968343996	9.825613846	8.775137088	7.33784071	8.885663915	0	0	0	0	0	0	0	0
GD_ZH_contig_24889372||full_1	0	0	0	0	0	0	0	0	0	1.922329047	0	0	0	0	0.543256912	0	0	0	0	0	0.394577559	0	0	0	0	0	0	0	0	0	0	0	0.463633797	0	7.24409435	0.952963137	4.223503919	3.190936615	7.29590467	1.251426721	0	0	0	0	0	0	0	0	1.464853441	2.263533399	5.814974158	5.202158546	4.564098362	0	0	2.600187239	6.406848301	0	1.703366566	1.78291455	1.680217407	0.809343158	2.477445095	4.087322986	0.835247978	1.296774911	1.158118551	0	0.704005613	2.940264798	0	3.029002211	0	0	0	0	0	0	0	0	108.396578	51.20566187	84.88330332	55.6337466	74.02445312	60.25222368	48.98445363	63.37692774	0	0	0	0	0	0	0	0
